arm	cancer_type	discovery	replication	seed	n_common	n_dis_tested	n_rep_tested	n_dis_joint	n_rep_joint	rep_joint	repdir_joint	n_dis_fdr	n_rep_fdr	rep_fdr	repdir_fdr	n_dis_lfc	n_rep_lfc	rep_lfc	repdir_lfc	n_dis_topp100	n_rep_topp100	rep_topp100	repdir_topp100	n_dis_topp500	n_rep_topp500	rep_topp500	repdir_topp500	n_dis_topfc100	n_rep_topfc100	rep_topfc100	repdir_topfc100	n_dis_topfc500	n_rep_topfc500	rep_topfc500	repdir_topfc500	gene_sign_conc	gene_bothsig_fdr	gene_bothsig_sign	pi1	rep_median_abs_lfc	dis_median_abs_lfc	lfc_shrinkage	spearman_lfc	spearman_stat	pearson_lfc	global_sign_conc	status
cross_full	LIHC	TCGA-LIHC	SRP049592	-1	16127	16307	16728	3341	4257	0.5917390002993116	0.5516312481293026	11466	8034	0.5284318855747427	0.456305599162742	3341	4447	0.6195749775516313	0.573780305297815	100	100	0.07	0.07	500	500	0.124	0.124	100	100	0.27	0.27	500	500	0.328	0.324	0.8476504040706375	0.6878180185573182	0.6393295420532774	0.8174199341514516	1.348770026610987	1.5360670046923266	0.12193281771510678	0.5393850047549339	0.5282062219316506	0.6005757613344784	0.6871705834935202	ok
cross_full	LIHC	TCGA-LIHC	SRP102722	-1	15371	16307	15433	2924	62	0.01709986320109439	0.0003419972640218878	10902	68	0.005778756191524491	9.1726288754357e-05	2924	1001	0.24110807113543092	0.011969904240766074	100	100	0.02	0.0	500	500	0.15	0.0	100	68	0.16	0.0	500	68	0.072	0.002	0.15082079343365254	0.01709986320109439	0.0003419972640218878	0.47161422708618317	0.5782351841692392	1.4918156667783067	0.6123950183349505	-0.5617332934425667	-0.5573164171288474	-0.612013594376572	0.2915880554290547	ok
cross_full	LIHC	TCGA-LIHC	SRP039694	-1	16147	16307	16625	3384	1784	0.38002364066193856	0.37884160756501184	11502	2980	0.2389149713093375	0.23639367066597114	3384	2788	0.5647163120567376	0.5585106382978723	100	100	0.05	0.05	500	500	0.252	0.252	100	100	0.4	0.4	500	500	0.468	0.468	0.9273049645390071	0.4287825059101655	0.42730496453900707	0.7922998986828773	1.1337427110476872	1.5470003510430577	0.26713480686460955	0.7032989607543599	0.7058361123330259	0.7682001248514808	0.7585929274787886	ok
cross_full	LIHC	TCGA-LIHC	SRP076032	-1	13238	16307	13305	2005	209	0.08129675810473816	0.08129675810473816	9327	376	0.039026482255816446	0.03859761981344484	2005	514	0.1805486284289277	0.17955112219451372	100	100	0.08	0.08	500	500	0.188	0.188	100	100	0.13	0.13	500	376	0.172	0.172	0.9057356608478803	0.11521197007481297	0.11521197007481297	0.6309226932668328	0.5942123435513116	1.4085065788709281	0.5781259722424317	0.6434228240851257	0.6595681113501158	0.6514287619432046	0.7425592989877625	ok
cross_full	LIHC	SRP050551	SRP049592	-1	15866	15968	16728	3028	4114	0.6020475561426685	0.5752972258916776	6327	7887	0.6061324482377114	0.5626679310889837	3316	4281	0.6272617611580217	0.5904704463208685	100	100	0.08	0.08	500	500	0.16	0.158	100	100	0.38	0.38	500	500	0.398	0.398	0.8778071334214003	0.7189564068692206	0.6836195508586526	0.8490281185129269	1.3303081048482293	1.6074487016897907	0.17241022780398796	0.5689793088001852	0.5601969084150178	0.6308032840880268	0.7009958401613513	ok
cross_full	LIHC	SRP050551	SRP102722	-1	15377	15968	15433	2851	61	0.017186951946685375	0.0	6149	67	0.0094324280370792	0.0	3081	996	0.2392080493346316	0.008438818565400843	100	100	0.04	0.0	500	500	0.132	0.0	100	67	0.1	0.0	500	67	0.06	0.0	0.13012977902490355	0.017186951946685375	0.0	0.524143575353677	0.5865818399376498	1.5711404896141277	0.6266522034056201	-0.5848011766583276	-0.5901540736405946	-0.6202089223934526	0.2848409962931651	ok
cross_full	LIHC	SRP050551	SRP039694	-1	15923	15968	16625	3068	1771	0.4410039113428944	0.4406779661016949	6368	2967	0.3811243718592965	0.3809673366834171	3359	2704	0.5995832092884787	0.5945221792200059	100	100	0.09	0.09	500	500	0.27	0.27	100	100	0.35	0.35	500	500	0.506	0.506	0.9657757496740548	0.5026075619295959	0.5022816166883963	0.8842894393741851	1.1844031999634088	1.624325589779816	0.27083387258341496	0.7844054276496769	0.7925517658661986	0.8141856077514399	0.8035546065439929	ok
cross_full	LIHC	SRP050551	SRP076032	-1	13231	15968	13305	2110	207	0.06919431279620854	0.06919431279620854	5253	374	0.0563487530934704	0.05596801827527127	2240	511	0.15446428571428572	0.14866071428571428	100	100	0.1	0.1	500	500	0.218	0.218	100	100	0.13	0.13	500	374	0.148	0.148	0.8924170616113745	0.1037914691943128	0.1037914691943128	0.5987361769352291	0.5449400993078466	1.4923211003308778	0.6348372349710647	0.5396727681142588	0.5541675522209354	0.5810851667105603	0.6960925100143602	ok
cross_full	BRCA	SRP156355	TCGA-BRCA	-1	16887	17666	17081	1659	3997	0.6907775768535263	0.675708257986739	3218	13807	0.9201367308887508	0.884711000621504	2258	3997	0.6656333038086802	0.6306465899025686	100	100	0.09	0.09	500	500	0.242	0.242	100	100	0.37	0.37	500	500	0.39	0.382	0.9403254972875226	0.9222423146473779	0.8866787221217601	0.9758890898131405	1.5830900128814736	1.495028631335178	-0.058902806073787284	0.6102391537998743	0.631400251973414	0.649646624849431	0.7265944217445373	ok
cross_full	BRCA	SRP156355	SRP157974	-1	16536	17666	16585	1606	3475	0.6668742216687422	0.6500622665006227	3165	13311	0.9045813586097946	0.8685624012638231	2159	3475	0.6465956461324688	0.6146364057433997	100	100	0.03	0.03	500	500	0.208	0.208	100	100	0.29	0.29	500	500	0.378	0.372	0.9090909090909091	0.9053549190535491	0.8580323785803238	0.9408468244084682	1.4239588485390433	1.4795559660605266	0.0375768938768275	0.6254061228074177	0.6461938414167351	0.6553255942714231	0.7337929366231253	ok
cross_full	BRCA	SRP156355	SRP218935	-1	16919	17666	17058	1659	3277	0.6371308016877637	0.6292947558770343	3218	9926	0.7768800497203232	0.761963952765693	2282	3330	0.6187554776511832	0.5924627519719544	100	100	0.06	0.06	500	500	0.19	0.19	100	100	0.33	0.33	500	500	0.376	0.37	0.9168173598553345	0.7902350813743219	0.7745629897528632	0.8760010333247222	1.3394077940418967	1.495028631335178	0.10409221203630037	0.6290354874838028	0.6497754085594369	0.65458043290643	0.7368638808440215	ok
cross_full	BRCA	SRP156355	SRP111343	-1	16372	17666	16421	1638	1536	0.4413919413919414	0.43956043956043955	3197	8649	0.772286518611198	0.7669690334688771	2127	1545	0.4301833568406206	0.41984015044663847	100	100	0.07	0.07	500	500	0.174	0.174	100	100	0.21	0.21	500	500	0.33	0.328	0.9383394383394383	0.7716727716727717	0.7637362637362637	0.8856698856698857	0.9199061568355902	1.4893307260412207	0.38233587694736815	0.6486715869916805	0.6627822361329402	0.6746408587081861	0.744502809675055	ok
cross_full	ESCA	ERP013206	TCGA-ESCA	-1	15569	15593	17634	5477	2846	0.3131276246120139	0.11940843527478547	10902	6506	0.4092827004219409	0.18840579710144928	5486	3091	0.3538096974115931	0.13397739701057237	100	100	0.0	0.0	500	500	0.01	0.002	100	100	0.07	0.06	500	500	0.24	0.114	0.440569654920577	0.4230418112105167	0.17034873105714807	0.6442265056469911	0.6789052420573408	2.0573228166191684	0.6700054864637157	-0.09269569472981996	-0.07399934792622587	-0.11935756504881792	0.48179073800500993	ok
cross_full	ESCA	ERP013206	SRP099599	-1	1587	15593	1626	565	252	0.3893805309734513	0.3787610619469027	1109	792	0.5752930568079351	0.5581605049594229	565	255	0.39469026548672564	0.384070796460177	100	100	0.2	0.2	500	500	0.552	0.544	100	100	0.49	0.49	500	500	0.668	0.654	0.9132743362831859	0.6973451327433628	0.6831858407079646	0.8584070796460177	0.8511461661324311	2.0535527274883387	0.5855250489850086	0.7299457664630609	0.7201879065806225	0.7553548763232014	0.7800882167611847	ok
cross_full	ESCA	ERP013206	SRP064894	-1	15264	15593	16426	5221	3204	0.3941773606588776	0.33461022792568473	10637	6075	0.4385635047475792	0.373977625270283	5229	3349	0.41403710078408873	0.3438515968636451	100	100	0.02	0.02	500	500	0.074	0.068	100	100	0.16	0.06	500	500	0.214	0.156	0.7458341313924536	0.5223137330013408	0.4504884121815744	0.7165294004979887	0.8141231272091571	2.0018253949401412	0.5933096216748208	0.4375374917298974	0.45320367170958714	0.3821663968825755	0.6762971698113207	ok
cross_full	ESCA	SRP064894	TCGA-ESCA	-1	16390	16426	17634	3675	3239	0.41306122448979593	0.3654421768707483	6559	6934	0.5000762311327946	0.4474767495044976	3916	3512	0.4550561797752809	0.3830439223697651	100	100	0.05	0.05	500	500	0.08	0.078	100	100	0.31	0.3	500	500	0.272	0.25	0.7687074829931972	0.5414965986394558	0.4816326530612245	0.7170068027210883	0.8847007260780019	1.6111556553933404	0.45089059327292935	0.453089597931008	0.48421664782790586	0.4249109504600853	0.6702867602196462	ok
cross_full	LIHC	SRP118972	SRP049592	-1	15911	16010	16728	2020	4121	0.5301980198019802	0.4900990099009901	3520	7895	0.609375	0.559375	2927	4299	0.5732832251451999	0.5001708233686368	100	100	0.02	0.02	500	500	0.066	0.064	100	100	0.18	0.18	500	500	0.258	0.25	0.8475247524752475	0.6816831683168317	0.6297029702970297	0.8206820682068207	1.1397350846168028	1.6847288740090174	0.323490502121766	0.4558856954605717	0.4607670566009492	0.48854350816851194	0.6658915215888379	ok
cross_full	LIHC	SRP118972	SRP102722	-1	15386	16010	15433	1908	62	0.01519916142557652	0.0	3408	68	0.01056338028169014	0.0	2684	997	0.2596870342771982	0.011549925484351714	100	100	0.03	0.0	500	500	0.142	0.0	100	68	0.1	0.0	500	68	0.048	0.0	0.1069182389937107	0.01519916142557652	0.0	0.5822102425876009	0.644599652248885	1.626605404269505	0.6037147973583861	-0.622237024533128	-0.6271884839704417	-0.626201507190908	0.26316131548160665	ok
cross_full	LIHC	SRP118972	SRP039694	-1	15962	16010	16625	2046	1769	0.44379276637341153	0.44281524926686217	3546	2965	0.4241398759165257	0.4235758601240835	2970	2701	0.5804713804713805	0.5683501683501684	100	100	0.04	0.04	500	500	0.238	0.238	100	100	0.22	0.22	500	500	0.456	0.456	0.9721407624633431	0.5171065493646139	0.5161290322580645	0.8966624773076386	1.1883918256342942	1.69494838248396	0.29886252707430727	0.713100296494849	0.7159600525996623	0.7456596179713136	0.7652549805788749	ok
cross_full	LIHC	SRP118972	SRP076032	-1	13235	16010	13305	1390	207	0.06762589928057554	0.06690647482014389	2843	374	0.05944424903271192	0.05909250791417517	1853	512	0.15812196438208312	0.14786832164058283	100	100	0.04	0.04	500	500	0.124	0.124	100	100	0.07	0.07	500	374	0.094	0.094	0.841726618705036	0.09136690647482014	0.09064748201438849	0.5724563206577593	0.5161787695297171	1.4616591951537958	0.6468542248144207	0.49985193437356557	0.5107213149875434	0.4907412638405055	0.6917264828107291	ok
cross_full	LIHC	SRP118972	SRP062885	-1	15741	16010	16024	2003	3594	0.6834747878182726	0.6764852720918622	3503	7884	0.7516414501855553	0.7447901798458464	2858	3749	0.6836948915325403	0.6662001399580126	100	100	0.43	0.43	500	500	0.402	0.402	100	100	0.39	0.39	500	500	0.582	0.574	0.9520718921617574	0.8127808287568647	0.8042935596605092	0.9123536916846952	1.5028680988280572	1.6671652007869027	0.09854878321674254	0.6638426550765409	0.6714294437983167	0.7528170627116798	0.7453783114160473	ok
cross_full	LIHC	SRP118972	SRP050551	-1	15767	16010	15968	2017	3001	0.668815071888944	0.6643529995042142	3517	6299	0.7398350867216378	0.7372760875746375	2881	3279	0.6622700451232211	0.6463033668864977	100	100	0.17	0.17	500	500	0.382	0.382	100	100	0.36	0.36	500	500	0.482	0.478	0.9598413485374319	0.7922657411998016	0.7878036688150719	0.9093420213896168	1.3731976193279318	1.6836096133978504	0.1843729042645742	0.7413495601646324	0.7675390652456987	0.7562354226923698	0.7917168770216274	ok
cross_full	LIHC	SRP118972	SRP137150	-1	15273	16010	15802	1918	3299	0.4916579770594369	0.48227320125130346	3417	5049	0.49048873280655547	0.479075212174422	2677	3940	0.5607022786701532	0.5326858423608517	100	100	0.12	0.12	500	500	0.244	0.244	100	100	0.17	0.17	500	500	0.384	0.378	0.8941605839416058	0.5427528675703858	0.5328467153284672	0.778415015641293	1.190420521041922	1.6409717936568984	0.2745636910741316	0.5242707649975289	0.5192840250506284	0.5798623286555195	0.685588947816408	ok
cross_full	LIHC	SRP118972	SRP161530	-1	15494	16010	15823	1960	2826	0.6530612244897959	0.65	3459	4782	0.6276380456779416	0.6253252385082394	2768	3400	0.684971098265896	0.6697976878612717	100	100	0.35	0.35	500	500	0.412	0.412	100	100	0.4	0.4	500	500	0.572	0.572	0.9612244897959183	0.7290816326530613	0.7260204081632653	0.8836734693877552	1.4996244531986982	1.646409162086053	0.08915445338106232	0.7129906132057615	0.7322045641134578	0.7616939743904575	0.7785594423647864	ok
cross_full	BRCA	SRP218935	SRP023262	-1	14273	17058	14373	2321	1521	0.3373545885394227	0.31925894011202066	8433	4044	0.29633582355033794	0.25625518795209296	2344	1554	0.3468430034129693	0.32380546075085326	100	100	0.05	0.05	500	500	0.122	0.122	100	100	0.24	0.23	500	500	0.33	0.324	0.8211977595863852	0.5053856096510125	0.47694959069366655	0.7102542007755277	0.6873975036802277	1.3972459736516778	0.5080340064364427	0.38048352988239703	0.35149055756373604	0.4955803869716334	0.6073004974427241	ok
cross_full	BRCA	SRP218935	SRP116023	-1	16534	17058	16739	3084	2875	0.4607652399481193	0.4283398184176394	9709	7818	0.5145741064991245	0.4350602533731589	3127	2982	0.4812919731371922	0.4400383754397186	100	100	0.04	0.04	500	500	0.182	0.182	100	100	0.35	0.35	500	500	0.336	0.332	0.8362516212710766	0.6455901426718548	0.5956549935149157	0.7963683527885862	0.9575240630447366	1.444095460489112	0.3369385270967993	0.461578116438976	0.4657933703230569	0.5591847639802769	0.6539857263820007	ok
cross_full	BRCA	SRP218935	SRP062132	-1	16812	17058	17037	3192	5	0.0015664160401002505	0.0012531328320802004	9847	5	0.0005077688636132832	0.0004062150908906266	3238	240	0.04694255713403336	0.034280420012353305	100	100	0.0	0.0	500	500	0.028	0.028	100	5	0.04	0.03	500	5	0.008	0.006	0.7885338345864662	0.0015664160401002505	0.0012531328320802004	0.3107769423558895	0.29489708573993245	1.4455548155837192	0.7959972997489879	0.4368940287714251	0.4480503307830179	0.3798110901277682	0.6578039495598382	ok
cross_full	BRCA	SRP218935	SRP156355	-1	16919	17058	17666	3277	1659	0.3225511138236192	0.3185840707964602	9926	3218	0.25186379206125326	0.2470280072536772	3330	2282	0.424024024024024	0.406006006006006	100	100	0.06	0.06	500	500	0.19	0.19	100	100	0.33	0.33	500	500	0.376	0.37	0.8989929813854135	0.4192859322551114	0.4144034177601465	0.7393086010724094	0.8724637935748788	1.4543609002758466	0.4001050266069448	0.6290354874838028	0.6497754085594369	0.65458043290643	0.7368638808440215	ok
cross_full	BRCA	SRP218935	TCGA-BRCA	-1	16703	17058	17081	3196	3883	0.6142052565707133	0.594180225281602	9810	13655	0.8419979612640163	0.6860346585117227	3248	3883	0.6145320197044335	0.5920566502463054	100	100	0.3	0.3	500	500	0.418	0.418	100	100	0.48	0.48	500	500	0.542	0.538	0.9102002503128911	0.9133291614518148	0.8554443053817271	0.9470929571054727	1.3077136865560055	1.454053041284996	0.1006423772544538	0.5559837903212437	0.545428805486949	0.6916024677832348	0.6838292522301384	ok
cross_full	BRCA	SRP218935	SRP157974	-1	16554	17058	16585	3126	3478	0.7568777991042867	0.7565579014715291	9759	13324	0.8737575571267547	0.835536427912696	3165	3478	0.7557661927330174	0.7554502369668247	100	100	0.56	0.56	500	500	0.624	0.624	100	100	0.64	0.64	500	500	0.732	0.732	0.9955214331413947	0.9840051183621241	0.9833653230966091	0.9894621956268111	1.5085711433205278	1.4479581329723694	-0.04186102413315762	0.827231131369543	0.7980107796112057	0.8964223263022801	0.7940678989972212	ok
cross_full	BRCA	SRP218935	SRP111343	-1	16290	17058	16421	3029	1503	0.36084516342027073	0.35358204027731926	9598	8604	0.6326317982913107	0.6053344446759742	3068	1511	0.36147327249022165	0.3533246414602347	100	100	0.52	0.52	500	500	0.398	0.398	100	100	0.34	0.34	500	500	0.486	0.482	0.9168042258171013	0.7566853747111257	0.7418289864641796	0.8625408925838111	0.8077936727592596	1.445057797089841	0.4409955958951598	0.6708972965115113	0.7049892078500654	0.718942053130124	0.7524248004910988	ok
cross_full	BRCA	SRP218935	SRP058722	-1	16389	17058	16567	3048	6218	0.6151574803149606	0.31922572178477693	9646	10374	0.6369479577026746	0.29276383993365124	3087	6295	0.6290897311305474	0.3242630385487528	100	100	0.05	0.05	500	500	0.102	0.086	100	100	0.14	0.04	500	500	0.208	0.138	0.5036089238845144	0.7198162729658792	0.3674540682414698	0.8208661417322834	1.4109572734876565	1.4471132552451977	0.024984901234571977	-0.03006403451901091	-0.053117465390529535	0.011162776286780978	0.47531881139788884	ok
cross_full	BRCA	SRP156355	SRP058722	-1	16486	17666	16567	1602	6291	0.6248439450686641	0.3264669163545568	3161	10451	0.6570705472951598	0.33185700727617845	2126	6375	0.6538099717779868	0.35230479774223894	100	100	0.01	0.01	500	500	0.044	0.034	100	100	0.15	0.06	500	500	0.156	0.102	0.5181023720349563	0.7166042446941323	0.37702871410736577	0.7868049553442812	1.4514572369408993	1.4776029317529045	0.017694669014352904	0.020363035515041848	-0.014555664397451564	0.06766343531570744	0.4866553439281815	ok
cross_full	BRCA	SRP156355	SRP023262	-1	14307	17666	14373	1279	1539	0.5035183737294762	0.5011727912431587	2778	4066	0.5248380129589633	0.5190784737221023	1573	1573	0.5104895104895105	0.501589319771138	100	100	0.17	0.17	500	500	0.262	0.262	100	100	0.29	0.29	500	500	0.404	0.4	0.944487881157154	0.6919468334636435	0.6888193901485535	0.8983580922595777	1.0112375631243433	1.4245495193647484	0.2901351975638684	0.5700754183642502	0.5561929022259635	0.6463195007252841	0.6928077165024114	ok
cross_full	BRCA	SRP156355	SRP116023	-1	16670	17666	16739	1634	2921	0.554467564259486	0.5416156670746634	3193	7865	0.6818039461321641	0.6608205449420608	2203	3050	0.5374489332728098	0.5093054925102134	100	100	0.1	0.1	500	500	0.202	0.202	100	100	0.3	0.3	500	500	0.304	0.3	0.8929008567931457	0.7099143206854345	0.6915544675642595	0.8592411260709913	1.1662370693254442	1.4926333760867787	0.21867145140291866	0.5330179274763951	0.5499374793388545	0.5850512289480052	0.6836832633473305	ok
cross_full	BRCA	SRP156355	SRP062132	-1	16922	17666	17037	1689	6	0.0017761989342806395	0.0017761989342806395	3248	6	0.0009236453201970443	0.0009236453201970443	2313	271	0.055771725032425425	0.04582792909641158	100	100	0.02	0.02	500	500	0.038	0.036	100	6	0.03	0.03	500	6	0.006	0.006	0.8146832445233866	0.0017761989342806395	0.0017761989342806395	0.30925597000197336	0.31290935390592195	1.506085356284811	0.792236640107967	0.41661174121921785	0.39904118881476214	0.39302113966964214	0.6434227632667533	ok
cross_full	LIHC	SRP068976	TCGA-LIHC	-1	15872	16012	16307	3744	3194	0.6239316239316239	0.6207264957264957	10909	11279	0.7947566229718581	0.7646897057475479	3744	3194	0.6239316239316239	0.6207264957264957	100	100	0.63	0.63	500	500	0.562	0.562	100	100	0.62	0.62	500	500	0.688	0.688	0.9647435897435898	0.9161324786324786	0.9043803418803419	0.9732905982905983	1.2378670223983321	1.5341676512690383	0.19313445217386194	0.7958764521054285	0.8035469236979594	0.8638607153227759	0.8185483870967742	ok
cross_full	LIHC	SRP068976	SRP174991	-1	15661	16012	15733	3632	2364	0.5104625550660793	0.5063325991189427	10757	8220	0.6001673328995073	0.5758110997490007	3632	2381	0.513215859030837	0.5088105726872246	100	100	0.32	0.32	500	500	0.476	0.476	100	100	0.48	0.48	500	500	0.662	0.662	0.9609030837004405	0.8100220264317181	0.8045154185022027	0.9095342983008181	1.0259838317315877	1.5151642325228596	0.32285635463869855	0.7217248331938644	0.7243489527582214	0.8252036650140806	0.7580614264734052	ok
cross_full	LIHC	SRP068976	SRP099053	-1	15853	16012	16117	3720	3311	0.6155913978494624	0.610752688172043	10878	8838	0.6341239198382056	0.6033278176135319	3721	3374	0.6237570545552271	0.6181134103735555	100	100	0.7	0.7	500	500	0.556	0.556	100	100	0.62	0.62	500	500	0.672	0.672	0.9497311827956989	0.8150537634408602	0.806989247311828	0.8996415770609318	1.2867254051465657	1.5220454675340036	0.15460777447647478	0.7202543264185733	0.7292270485241995	0.8301199203713362	0.7652810193654198	ok
cross_full	LIHC	SRP068976	SRP062885	-1	15850	16012	16024	3713	3619	0.6067869647185564	0.5957446808510638	10874	7914	0.5726503586536693	0.5472687143645393	3714	3778	0.6284329563812601	0.615239633817986	100	100	0.48	0.48	500	500	0.524	0.524	100	100	0.56	0.56	500	500	0.658	0.656	0.9369781847562618	0.7506059789927283	0.7376784271478589	0.8931681479486488	1.2704978199172507	1.5239445406615881	0.16630967465148627	0.7065699074664659	0.7225134894594679	0.797556946240529	0.7656151419558359	ok
cross_full	BRCA	SRP023262	SRP058722	-1	14157	14373	16567	1479	4888	0.6450304259634888	0.4462474645030426	3994	8855	0.6604907361041562	0.43665498247371054	1511	4924	0.6591661151555261	0.4586366644606221	100	100	0.02	0.02	500	500	0.056	0.044	100	100	0.06	0.06	500	500	0.192	0.146	0.6490872210953347	0.7214334009465855	0.4908722109533469	0.8242055442866801	1.630132713437361	1.3864607482487938	-0.1757510737295258	0.2059768262163246	0.1869659737887004	0.22573959626333173	0.5625485625485626	ok
cross_full	BRCA	SRP023262	SRP116023	-1	14169	14373	16739	1489	2334	0.5601074546675622	0.5500335795836132	4006	6934	0.6255616575137294	0.5891163255117324	1519	2389	0.5747202106649111	0.5635286372613562	100	100	0.05	0.05	500	500	0.148	0.148	100	100	0.13	0.13	500	500	0.292	0.29	0.9039623908663532	0.7300201477501679	0.7139019476158496	0.8737407656145063	1.1725108404352456	1.3893795240906874	0.15609031218261027	0.5251734996417745	0.5090214989847996	0.5893867464787195	0.6656785941139106	ok
cross_full	BRCA	SRP023262	SRP062132	-1	14282	14373	17037	1524	2	0.0013123359580052493	0.0013123359580052493	4046	2	0.0004943153732081067	0.0004943153732081067	1556	131	0.05012853470437018	0.04177377892030849	100	100	0.0	0.0	500	500	0.058	0.056	100	2	0.01	0.01	500	2	0.002	0.002	0.8175853018372703	0.0013123359580052493	0.0013123359580052493	0.3285214348206472	0.32871194810225085	1.3881493485963776	0.7632013094018832	0.4222517866128631	0.3917130333566527	0.43579379831610615	0.6383559725528637	ok
cross_full	BRCA	SRP023262	SRP156355	-1	14307	14373	17666	1539	1279	0.4184535412605588	0.41650422352176736	4066	2778	0.3585833743236596	0.3546483030004919	1573	1573	0.5104895104895105	0.501589319771138	100	100	0.17	0.17	500	500	0.262	0.262	100	100	0.29	0.29	500	500	0.404	0.4	0.9083820662768031	0.48797920727745286	0.48408057179987	0.7883597883597883	1.0247869794987159	1.3889976868208005	0.26221116908819786	0.5700754183642502	0.5561929022259635	0.6463195007252841	0.6928077165024114	ok
cross_full	BRCA	SRP058722	SRP023262	-1	14157	16567	14373	4888	1479	0.1951718494271686	0.13502454991816695	8855	3994	0.2979107848673066	0.19695087521174479	4924	1511	0.20227457351746547	0.1407392363931763	100	100	0.02	0.02	500	500	0.056	0.044	100	100	0.06	0.06	500	500	0.192	0.146	0.6159983633387889	0.3782733224222586	0.2602291325695581	0.6426623022367701	0.46010597296715283	1.687633141896974	0.7273661191258822	0.2059768262163246	0.1869659737887004	0.22573959626333173	0.5625485625485626	ok
cross_full	BRCA	SRP058722	SRP116023	-1	16267	16567	16739	6158	2833	0.29197791490743746	0.1865865540759987	10311	7763	0.4958781883425468	0.3174279895257492	6228	2937	0.30571612074502247	0.19637122671804752	100	100	0.0	0.0	500	500	0.048	0.016	100	100	0.12	0.02	500	500	0.15	0.076	0.6261773303020461	0.5451445274439753	0.3634296849626502	0.7362780123416692	0.6171734550614565	1.7658950870970131	0.6505038948400728	0.2156235103365181	0.18394886134047847	0.15346838574115867	0.5741070879695088	ok
cross_full	BRCA	SRP058722	SRP062132	-1	16389	16567	17037	6225	4	0.000642570281124498	0.000642570281124498	10380	4	0.0003853564547206166	0.0003853564547206166	6304	227	0.030456852791878174	0.01713197969543147	100	100	0.0	0.0	500	500	0.028	0.024	100	4	0.0	0.0	500	4	0.0	0.0	0.551004016064257	0.000642570281124498	0.000642570281124498	0.12074966532797848	0.195205761769256	1.7732494206290554	0.8899163538426493	0.10736984487247421	0.10606981252229843	0.13443353086244803	0.5260235523826957	ok
cross_full	BRCA	SRP058722	SRP156355	-1	16486	16567	17666	6291	1602	0.1591161977428072	0.08313463678270545	10451	3161	0.19873696297005072	0.10037317003157592	6375	2126	0.21803921568627452	0.11749019607843138	100	100	0.01	0.01	500	500	0.044	0.034	100	100	0.15	0.06	500	500	0.156	0.102	0.5112064854554125	0.23096487044984898	0.11921793037672866	0.5235824420373774	0.4888092291785492	1.7845275281457198	0.7260847919300719	0.020363035515041848	-0.014555664397451564	0.06766343531570744	0.4866553439281815	ok
cross_full	BRCA	SRP058722	TCGA-BRCA	-1	16417	16567	17081	6238	3740	0.36950945815966657	0.23757614620070536	10398	13437	0.8250625120215426	0.4789382573571841	6320	3740	0.37294303797468353	0.2393987341772152	100	100	0.05	0.05	500	500	0.106	0.082	100	100	0.19	0.09	500	500	0.224	0.154	0.6005129849310676	0.8440205193972427	0.5179544725873677	0.912365074275943	0.7098885090252062	1.7815215832833626	0.6015268545234942	0.16255106433215033	0.11458169655555282	0.14222903208646012	0.55265882926235	ok
cross_full	BRCA	SRP058722	SRP157974	-1	16218	16567	16585	6112	3311	0.3483311518324607	0.18520942408376964	10268	13049	0.8079470198675497	0.3812816517335411	6177	3311	0.35081754897199285	0.18585073660352922	100	100	0.04	0.04	500	500	0.11	0.094	100	100	0.13	0.03	500	500	0.212	0.14	0.4856020942408377	0.8236256544502618	0.4031413612565445	0.8847440372309482	0.669837975118982	1.763232709153062	0.6201080143070128	-0.021462041802728683	-0.048655917283734106	0.016105943487300788	0.4792822789493156	ok
cross_full	BRCA	SRP058722	SRP218935	-1	16389	16567	17058	6218	3048	0.3015439047925378	0.15648118366034094	10374	9646	0.5922498554077501	0.27221900906111435	6295	3087	0.3084988085782367	0.15901509134233519	100	100	0.05	0.05	500	500	0.102	0.086	100	100	0.14	0.04	500	500	0.208	0.138	0.48906400771952396	0.6061434544869733	0.29318108716629143	0.7630535005896858	0.6224415673352359	1.7738252316350454	0.6490964519872724	-0.03006403451901091	-0.053117465390529535	0.011162776286780978	0.47531881139788884	ok
cross_full	BRCA	SRP058722	SRP111343	-1	16141	16567	16421	6066	1480	0.1724365314869766	0.10600065941312233	10221	8539	0.5290089032384306	0.29801389296546327	6143	1489	0.17532150415106626	0.10776493569916978	100	100	0.04	0.04	500	500	0.094	0.088	100	100	0.09	0.07	500	500	0.198	0.162	0.559841740850643	0.54071876030333	0.3189910979228487	0.740630838553687	0.4168409899396994	1.7648104368898283	0.763804099734185	0.09156022207449471	0.06716656946197759	0.12050181161174518	0.5253082212997956	ok
cross_full	BRCA	SRP116023	SRP058722	-1	16267	16739	16567	2833	6158	0.6346629015178257	0.40557712672079066	7763	10311	0.6586371248228777	0.421615354888574	2937	6228	0.648280558392918	0.4164113040517535	100	100	0.0	0.0	500	500	0.048	0.016	100	100	0.12	0.02	500	500	0.15	0.076	0.613483939286975	0.7317331450758913	0.4645252382633251	0.8366194342191517	1.4667893299926775	1.4767545247094915	0.006748037368481619	0.2156235103365181	0.18394886134047847	0.15346838574115867	0.5741070879695088	ok
