arm	cancer_type	discovery	replication	seed	n_common	n_dis_tested	n_rep_tested	n_dis_joint	n_rep_joint	rep_joint	repdir_joint	n_dis_fdr	n_rep_fdr	rep_fdr	repdir_fdr	n_dis_lfc	n_rep_lfc	rep_lfc	repdir_lfc	n_dis_topp100	n_rep_topp100	rep_topp100	repdir_topp100	n_dis_topp500	n_rep_topp500	rep_topp500	repdir_topp500	n_dis_topfc100	n_rep_topfc100	rep_topfc100	repdir_topfc100	n_dis_topfc500	n_rep_topfc500	rep_topfc500	repdir_topfc500	gene_sign_conc	gene_bothsig_fdr	gene_bothsig_sign	pi1	rep_median_abs_lfc	dis_median_abs_lfc	lfc_shrinkage	spearman_lfc	spearman_stat	pearson_lfc	global_sign_conc	status
cross_m10	LIHC	SRP099053	SRP068976	1	15853	16117	16012	3577	3355	0.5227844562482528	0.5166340508806262	6729	5354	0.4902660127805023	0.4828354881854659	4059	4099	0.5991623552599162	0.5760039418576004	100	100	0.4	0.4	500	500	0.42	0.42	100	100	0.44	0.44	500	500	0.524	0.524	0.9116578138104557	0.5848476376852111	0.578417668437238	0.8285341533873822	1.2579242296355835	1.7001597567105589	0.26011410123634815	0.6303084875967289	0.6481467627411079	0.7175328775428246	0.7305241910048571	ok
cross_m10	LIHC	SRP174991	SRP062885	3	15625	15733	16024	1616	3491	0.630569306930693	0.620049504950495	2871	6302	0.6217345872518286	0.6071055381400209	2383	4018	0.6802349979018044	0.6512798992866136	100	100	0.15	0.15	500	500	0.264	0.264	100	100	0.38	0.36	500	500	0.512	0.502	0.9214108910891089	0.6961633663366337	0.682549504950495	0.844059405940594	1.5676181699652474	1.6511170786842388	0.050571161668033326	0.5836655029502013	0.5847233189129228	0.6738146665319241	0.712	ok
cross_m10	LIHC	SRP174991	SRP062885	4	15625	15733	16024	2353	3338	0.5886102847428815	0.580110497237569	4027	5964	0.591010677924013	0.5823193444251303	2889	3900	0.6362062997577016	0.6036690896503981	100	100	0.16	0.16	500	500	0.312	0.312	100	100	0.42	0.42	500	500	0.554	0.548	0.9141521461963451	0.6493837654058648	0.6400339991500212	0.8238225862535256	1.4195355117796338	1.707936222652608	0.1688591804821945	0.5901223209951981	0.6141609450867954	0.6873783303108545	0.718848	ok
cross_m10	LIHC	SRP174991	SRP050551	0	15622	15733	15968	2578	2949	0.6272304111714507	0.626454615981381	4395	5632	0.6257110352673493	0.6243458475540387	3163	3340	0.6433765412582991	0.6300980082200442	100	100	0.27	0.27	500	500	0.384	0.384	100	100	0.43	0.43	500	500	0.536	0.536	0.9627618308766486	0.7156710628394104	0.7145073700543056	0.8891721157043112	1.3899720352638814	1.711134202949565	0.18768964300525404	0.689486520037416	0.6959480597229647	0.7654072668592806	0.7479836128536679	ok
cross_m10	LIHC	SRP174991	SRP050551	1	15622	15733	15968	1073	2642	0.700838769804287	0.6971109040074557	1772	5268	0.7494356659142212	0.7471783295711061	1981	3041	0.6951034830893488	0.6769308430085815	100	100	0.09	0.09	500	500	0.28	0.28	100	100	0.28	0.28	500	500	0.402	0.398	0.9571295433364398	0.7837837837837838	0.7800559179869525	0.9387564904806284	1.5901050210486936	1.5930816662547589	0.0018684824947255985	0.6731170508003547	0.6938408373166718	0.7156693258471223	0.7520803994366918	ok
cross_m10	LIHC	SRP099053	SRP062885	4	15819	16117	16024	2728	3402	0.6088709677419355	0.6026392961876833	5928	6028	0.5794534412955465	0.5747300944669366	3128	4001	0.6691176470588235	0.6429028132992327	100	100	0.28	0.28	500	500	0.38	0.38	100	100	0.38	0.38	500	500	0.538	0.538	0.9314516129032258	0.6653225806451613	0.6590909090909091	0.8350439882697948	1.418881672644098	1.6216658712499952	0.1250468436198816	0.6688543656352802	0.7021907588056092	0.7304977158178092	0.7572539351412858	ok
cross_m10	LIHC	SRP099053	SRP050551	0	15794	16117	15968	3508	2989	0.5419042189281642	0.5367730900798175	6594	5673	0.5476190476190477	0.5415529269032454	3952	3406	0.5857793522267206	0.569838056680162	100	100	0.41	0.41	500	500	0.432	0.432	100	100	0.39	0.39	500	500	0.526	0.526	0.9304446978335233	0.637115165336374	0.6314139110604333	0.8565184340554922	1.202636527905522	1.7113445687282738	0.2972563504267177	0.7017327335527409	0.7185049320770859	0.75425406059831	0.767000126630366	ok
cross_m10	LIHC	SRP099053	SRP050551	1	15794	16117	15968	3572	2686	0.5053191489361702	0.49944008958566627	6725	5312	0.524460966542751	0.5192565055762082	4045	3108	0.5508034610630408	0.5357231149567367	100	100	0.14	0.14	500	500	0.366	0.366	100	100	0.41	0.41	500	500	0.516	0.516	0.9364501679731243	0.6273796192609182	0.6206606942889138	0.8600223964165733	1.0952339096996786	1.705042811786473	0.35765019967320466	0.7114690804368685	0.7251776590278182	0.7639103148378925	0.7707357224262378	ok
cross_m10	LIHC	SRP099053	SRP050551	2	15794	16117	15968	2787	3067	0.648367420165052	0.6458557588805167	5529	5750	0.6274190631217218	0.6247060951347441	3332	3440	0.6620648259303722	0.6476590636254502	100	100	0.17	0.17	500	500	0.38	0.38	100	100	0.33	0.33	500	500	0.536	0.536	0.965913168281306	0.7416576964477933	0.7387872264083244	0.9220872417858423	1.4428724725714746	1.6859089697509577	0.14415754441082573	0.7354260670052826	0.7526553546844916	0.7888089453663982	0.7843484867671268	ok
cross_m10	LIHC	SRP068976	TCGA-LIHC	1	15872	16012	16307	3365	4179	0.5768202080237741	0.5687964338781575	5365	6657	0.5904939422180802	0.5821062441752097	4118	4716	0.6175327829043225	0.5864497328800389	100	100	0.27	0.27	500	500	0.376	0.376	100	100	0.36	0.36	500	500	0.534	0.534	0.9144130757800891	0.6725111441307579	0.6635958395245171	0.8436849925705795	1.34694616052671	1.6228050502746092	0.16998892732138016	0.6008897873878523	0.6305654238752635	0.6962424631630822	0.7179309475806451	ok
cross_m10	LIHC	SRP068976	TCGA-LIHC	2	15872	16012	16307	3637	2681	0.42012647786637336	0.41490239208138574	5515	4847	0.48957388939256574	0.485222121486854	4282	3385	0.49182624941616065	0.4722092480149463	100	100	0.22	0.22	500	500	0.326	0.326	100	100	0.39	0.39	500	500	0.454	0.452	0.9249381358262304	0.5633764091284025	0.5576024195765741	0.830904591696453	0.9931763405659596	1.6387238969871742	0.3939330826920059	0.6592024202302498	0.6876475837250468	0.6961575195499159	0.7643649193548387	ok
cross_m10	LIHC	SRP068976	TCGA-LIHC	3	15872	16012	16307	3860	4218	0.577461139896373	0.5712435233160622	5852	7134	0.6426862611073137	0.6324333561175667	4439	4823	0.6190583464744311	0.5990087857625591	100	100	0.22	0.22	500	500	0.32	0.32	100	100	0.38	0.38	500	500	0.532	0.53	0.9272020725388601	0.7012953367875647	0.6919689119170984	0.8694300518134714	1.273072641092965	1.5849073692808326	0.19675265206784032	0.6856255071051797	0.6937279450954952	0.7213077097528331	0.7614667338709677	ok
cross_m10	LIHC	SRP068976	TCGA-LIHC	4	15872	16012	16307	3630	3067	0.42727272727272725	0.4206611570247934	5448	4679	0.43080029368575623	0.4197870778267254	4455	3907	0.49876543209876545	0.47631874298540966	100	100	0.09	0.09	500	500	0.288	0.288	100	100	0.4	0.4	500	500	0.478	0.478	0.9019283746556473	0.5195592286501377	0.5107438016528926	0.7575757575757576	0.9837142774482666	1.596490567967845	0.3838270659497691	0.550814339351815	0.5495667874585805	0.6649290309900672	0.6927293346774194	ok
cross_m10	LIHC	SRP062885	SRP137150	3	15268	16024	15802	3393	3301	0.4447391688770999	0.4356027114647804	6198	5051	0.4422394320748629	0.425459825750242	3892	3947	0.5231243576567317	0.5	100	100	0.24	0.24	500	500	0.264	0.264	100	100	0.34	0.33	500	500	0.454	0.452	0.8865310934276451	0.5007368110816387	0.48983200707338637	0.7514490617938894	1.0611152265892927	1.6462102649331711	0.35541938402846174	0.5760307120618109	0.5763875073470128	0.6440117878090132	0.71286350537071	ok
cross_m10	LIHC	SRP062885	SRP137150	4	15268	16024	15802	3249	3301	0.44844567559249	0.4376731301939058	5868	5051	0.44103612815269255	0.42467620995228356	3777	3947	0.5305798252581414	0.5011914217633042	100	100	0.18	0.18	500	500	0.252	0.252	100	100	0.31	0.3	500	500	0.44	0.438	0.8818097876269622	0.5023084025854109	0.48907356109572175	0.7650559146404021	1.080398050315916	1.6370713005679216	0.34004215336185306	0.5531662665132705	0.5559334607852493	0.6257942896365242	0.7053969085669374	ok
cross_m10	LIHC	SRP062885	SRP161530	0	15459	16024	15823	3216	2813	0.5509950248756219	0.5475746268656716	5841	4769	0.5363807567197397	0.5332990926211265	3684	3371	0.5996199782844734	0.5868621064060804	100	100	0.28	0.28	500	500	0.448	0.448	100	100	0.47	0.47	500	500	0.592	0.592	0.9406094527363185	0.638681592039801	0.6349502487562189	0.8410724156992814	1.2693938067053496	1.6265731810474886	0.21959010421659653	0.7205843925786939	0.7429684449037545	0.7838436512637221	0.7800633934924639	ok
cross_m10	LIHC	SRP062885	SRP161530	1	15459	16024	15823	3357	2813	0.5177241584748287	0.5132558832290736	5860	4769	0.523037542662116	0.5196245733788396	3831	3371	0.5700861393891934	0.555729574523623	100	100	0.32	0.32	500	500	0.428	0.428	100	100	0.46	0.46	500	500	0.594	0.594	0.9299970211498362	0.6032171581769437	0.5987488829311886	0.8067057227021481	1.2035260619609813	1.657482576238911	0.2738831290208965	0.6949524969173299	0.718927680494364	0.7628693057193097	0.7661556374927226	ok
cross_m10	LIHC	SRP062885	SRP050551	4	15730	16024	15968	3392	3025	0.4946933962264151	0.4876179245283019	6018	5590	0.5235958790295779	0.5154536390827518	3978	3480	0.5467571644042232	0.5206133735545501	100	100	0.1	0.1	500	500	0.288	0.288	100	100	0.34	0.34	500	500	0.456	0.454	0.8938679245283019	0.6084905660377359	0.5984669811320755	0.793632075471698	1.1088435553580798	1.6559264565993645	0.33037874300576275	0.6334087292287841	0.6553667872946048	0.6829959478445535	0.7458995549904641	ok
cross_m10	LIHC	SRP062885	SRP137150	0	15268	16024	15802	3188	3301	0.43506900878293603	0.4247176913425345	5810	5051	0.42013769363166953	0.402065404475043	3627	3947	0.5180590019299697	0.49296939619520264	100	100	0.13	0.13	500	500	0.242	0.242	100	100	0.34	0.34	500	500	0.456	0.454	0.8745294855708908	0.48588456712672523	0.47396486825595985	0.7553324968632371	1.0483324773755296	1.6291767634425613	0.35652625246119285	0.5280935493753637	0.5269692021106802	0.614561306012044	0.6924286088551218	ok
cross_m10	LIHC	SRP062885	SRP137150	1	15268	16024	15802	3306	3301	0.4485783424077435	0.4361766485178463	5809	5051	0.4460320192804269	0.43036667240488896	3766	3947	0.5323951141795008	0.5029208709506108	100	100	0.18	0.18	500	500	0.268	0.268	100	100	0.31	0.31	500	500	0.446	0.444	0.8820326678765881	0.49909255898366606	0.48578342407743497	0.7557471264367815	1.090523674479039	1.6473624766244328	0.33801838396027906	0.5620335068477077	0.565838727533995	0.6269561023525269	0.7086717317264868	ok
cross_m10	LIHC	SRP062885	SRP137150	2	15268	16024	15802	3171	3301	0.45380006307158627	0.44433932513402713	5967	5051	0.45031003854533264	0.4343891402714932	3656	3947	0.5320021881838074	0.5068380743982495	100	100	0.21	0.21	500	500	0.26	0.26	100	100	0.32	0.32	500	500	0.466	0.464	0.8852097130242825	0.5089877010406811	0.49826553137811413	0.7842951750236518	1.0710738054637718	1.6460627522422413	0.34931168085495423	0.5813148787271407	0.5802229353312001	0.6424329803692672	0.7170552790149332	ok
cross_m10	LIHC	SRP174991	SRP161530	0	15386	15733	15823	2529	2779	0.6101225780941083	0.6081455120601028	4345	4733	0.5861910241657077	0.5836593785960874	3068	3332	0.6470013037809648	0.6339634941329857	100	100	0.36	0.36	500	500	0.45	0.45	100	100	0.43	0.43	500	500	0.572	0.572	0.9529458283906682	0.686437327006722	0.6836694345591142	0.8695136417556346	1.4170727855137581	1.6886963661891985	0.1608480873849456	0.6797624673519772	0.6889600918519401	0.7632744915567573	0.7499025087742103	ok
cross_m10	LIHC	SRP174991	SRP161530	1	15386	15733	15823	1059	2779	0.7280453257790368	0.7261567516525024	1758	4733	0.7189988623435722	0.717292377701934	1911	3332	0.7378335949764521	0.7226582940868655	100	100	0.1	0.1	500	500	0.284	0.284	100	100	0.3	0.3	500	500	0.41	0.408	0.9735599622285175	0.7837582625118036	0.7818696883852692	0.945703493862134	1.7241594419647295	1.5805297248643382	-0.09087441687483566	0.7069344496040685	0.7216702928519029	0.7470142785925036	0.7720005199532042	ok
cross_m10	LIHC	SRP174991	SRP161530	2	15386	15733	15823	883	2779	0.6342015855039638	0.6308040770101925	1399	4733	0.6426018584703359	0.63831308077198	1717	3332	0.6901572510192195	0.6587070471753058	100	100	0.1	0.1	500	500	0.2	0.2	100	100	0.22	0.22	500	500	0.344	0.344	0.9331823329558324	0.6647791619479049	0.6602491506228766	0.8414496036240091	1.6550233324971266	1.6574667015814817	0.001474158776175516	0.5972363861943345	0.6130693595793271	0.665344442491246	0.7237098661120499	ok
cross_m10	LIHC	SRP174991	SRP161530	3	15386	15733	15823	1594	2779	0.6819322459222082	0.6775407779171895	2849	4734	0.637065637065637	0.6346086346086346	2310	3332	0.7056277056277056	0.6904761904761905	100	100	0.17	0.17	500	500	0.344	0.344	100	100	0.43	0.43	500	500	0.53	0.53	0.9673776662484316	0.740276035131744	0.7358845671267252	0.9139630758200394	1.6364401107087239	1.6335953972174686	-0.0017413819211908876	0.665445905588831	0.6716205587317258	0.7432918782392205	0.7434680878720915	ok
cross_m10	LIHC	SRP068976	SRP062885	2	15850	16012	16024	3625	3337	0.5257931034482759	0.520551724137931	5503	6142	0.6009449391241142	0.5936761766309285	4244	3891	0.5678605089538171	0.5508953817153629	100	100	0.44	0.44	500	500	0.44	0.44	100	100	0.51	0.51	500	500	0.582	0.582	0.9415172413793104	0.654896551724138	0.648551724137931	0.8639080459770114	1.1677619236640313	1.6355186268355928	0.28599900697956515	0.677159877619007	0.6880639264748223	0.7540842882392631	0.7475709779179811	ok
cross_m10	LIHC	SRP068976	SRP062885	3	15850	16012	16024	3856	3565	0.5028526970954357	0.4974066390041494	5848	6377	0.5689124487004104	0.5583105335157319	4426	4124	0.5542250338906461	0.5363759602349751	100	100	0.33	0.33	500	500	0.394	0.394	100	100	0.4	0.4	500	500	0.562	0.56	0.9190871369294605	0.6343360995850622	0.6260373443983402	0.8325429756965026	1.1280334978754731	1.5840847997810656	0.28789576288379437	0.633773923267981	0.6383084448497168	0.718866966848797	0.7262460567823343	ok
cross_m10	LIHC	SRP068976	SRP062885	4	15850	16012	16024	3623	3404	0.45404361026773393	0.4487993375655534	5441	6030	0.5320713104208785	0.5197573975372174	4437	3999	0.5050709939148073	0.4818571106603561	100	100	0.29	0.29	500	500	0.39	0.39	100	100	0.3	0.3	500	500	0.538	0.536	0.9056030913607508	0.5956389732266077	0.5887386144079492	0.8136903118962185	0.9997319893160564	1.5942337916886686	0.3729075405827993	0.582947608519066	0.5960086845505259	0.6798223083554102	0.7087066246056782	ok
cross_m10	LIHC	SRP068976	SRP050551	0	15773	16012	15968	3692	3001	0.5847778981581798	0.5836944745395449	5876	5684	0.654356705241661	0.6536759700476514	4233	3414	0.6194188518781006	0.6106780061422159	100	100	0.42	0.42	500	500	0.482	0.482	100	100	0.44	0.44	500	500	0.592	0.592	0.96397616468039	0.7315817984832069	0.730498374864572	0.9052004333694474	1.23535241510826	1.6267249241596953	0.2405892374542694	0.7971835948756842	0.8198908184882159	0.8245255501132149	0.814366322196158	ok
cross_m10	LIHC	SRP050551	SRP068976	0	15773	15968	16012	3001	3692	0.7194268577140953	0.7180939686771076	5684	5876	0.676460239268121	0.6757565095003518	3414	4233	0.7680140597539543	0.7571763327475103	100	100	0.42	0.42	500	500	0.482	0.482	100	100	0.44	0.44	500	500	0.592	0.592	0.9730089970009996	0.7634121959346885	0.7620793068977008	0.9278018438298344	1.5739299415238377	1.6536740420375176	0.048222381489054444	0.7971835948756842	0.8198908184882159	0.824525550113215	0.814366322196158	ok
cross_m10	LIHC	SRP050551	SRP068976	1	15773	15968	16012	2690	3353	0.6401486988847583	0.6360594795539033	5315	5353	0.6265286923800565	0.6242709313264346	3118	4082	0.7126363053239256	0.6949967928159076	100	100	0.18	0.18	500	500	0.388	0.388	100	100	0.45	0.45	500	500	0.512	0.51	0.941635687732342	0.6776951672862453	0.6736059479553903	0.877854487519915	1.5013930312571189	1.6264276233135222	0.07687682517447059	0.7457319846775006	0.78198494464769	0.7684916802406471	0.7990870474862106	ok
cross_m10	LIHC	SRP050551	SRP068976	2	15773	15968	16012	3070	3620	0.6530944625407166	0.6504885993485342	5752	5498	0.6010083449235049	0.5996175243393602	3441	4237	0.7082243533856437	0.6960185992444057	100	100	0.3	0.3	500	500	0.444	0.444	100	100	0.47	0.47	500	500	0.548	0.548	0.9537459283387623	0.6882736156351792	0.6856677524429967	0.8979370249728555	1.531515791376851	1.6825854761392107	0.08978425578057281	0.7254997143315317	0.7495198131731573	0.7857397386183949	0.7732200595955113	ok
cross_m10	LIHC	SRP050551	SRP068976	3	15773	15968	16012	2900	3844	0.6348275862068965	0.633448275862069	5462	5836	0.606737458806298	0.6052727938484072	3316	4396	0.6939083232810616	0.6791314837153196	100	100	0.16	0.16	500	500	0.354	0.354	100	100	0.41	0.41	500	500	0.522	0.52	0.9544827586206897	0.6682758620689655	0.666896551724138	0.8735632183908045	1.5130015701372281	1.646114319088114	0.08086482658423466	0.7327850120415267	0.7493588803061605	0.768711434512494	0.7832371774551449	ok
cross_m10	LIHC	SRP050551	SRP068976	4	15773	15968	16012	3036	3625	0.5928853754940712	0.5912384716732543	5601	5443	0.5777539725049098	0.5759685770398143	3506	4413	0.6791215059897319	0.6648602395892755	100	100	0.15	0.15	500	500	0.326	0.326	100	100	0.37	0.37	500	500	0.458	0.458	0.9499341238471674	0.6189064558629777	0.6169301712779973	0.852249200075287	1.4785222598717032	1.6511496346870564	0.10454980650380086	0.7300936961175412	0.7497600224796557	0.77052511649909	0.7802574018893045	ok
cross_m10	LIHC	SRP050551	SRP174991	0	15622	15968	15733	2949	2578	0.5483214649033571	0.5476432689047135	5632	4395	0.48828125	0.4872159090909091	3340	3163	0.6092814371257484	0.5967065868263473	100	100	0.27	0.27	500	500	0.384	0.384	100	100	0.43	0.43	500	500	0.536	0.536	0.9487962021024076	0.6371651407256698	0.6364869447270262	0.8469214745918713	1.267967720996723	1.6381553836568907	0.2259783573361579	0.689486520037416	0.6959480597229647	0.7654072668592806	0.7479836128536679	ok
cross_m10	LIHC	SRP050551	SRP174991	1	15622	15968	15733	2642	1073	0.2846328538985617	0.2831188493565481	5268	1772	0.25208807896735	0.2513287775246773	3041	1981	0.4528115751397567	0.44097336402499177	100	100	0.09	0.09	500	500	0.28	0.28	100	100	0.28	0.28	500	500	0.402	0.398	0.9367903103709311	0.3414080242240727	0.33989401968205907	0.7889856169568508	0.9450814504458949	1.6177730049400627	0.415813314006368	0.6731170508003547	0.6938408373166718	0.7156693258471224	0.7520803994366918	ok
cross_m10	LIHC	SRP050551	SRP174991	2	15622	15968	15733	3015	906	0.21691542288557214	0.2165837479270315	5698	1422	0.18041418041418042	0.17953667953667954	3356	1806	0.38498212157330153	0.37514898688915377	100	100	0.14	0.14	500	500	0.192	0.192	100	100	0.3	0.3	500	500	0.346	0.346	0.9339966832504146	0.263681592039801	0.2626865671641791	0.753233830845771	0.8223807681905461	1.670143219115708	0.5075986545477383	0.6555757881626412	0.6622845987453839	0.7073595161182153	0.7490078094994239	ok
cross_m10	LIHC	SRP068976	SRP161530	3	15455	16012	15823	3735	2800	0.4682730923694779	0.46559571619812584	5720	4757	0.5104895104895105	0.5068181818181818	4248	3363	0.5280131826741996	0.5169491525423728	100	100	0.35	0.35	500	500	0.404	0.404	100	100	0.44	0.44	500	500	0.558	0.556	0.9451137884872824	0.6080321285140562	0.6045515394912985	0.8369775397887848	1.0516911211933473	1.5650733979029927	0.32802440920503473	0.7011115048802107	0.7136111024037675	0.7620642042611339	0.765189259139437	ok
cross_m10	LIHC	SRP068976	SRP161530	4	15455	16012	15823	3518	2800	0.49204093234792495	0.49061967026719727	5336	4758	0.5374812593703149	0.5350449775112444	4268	3363	0.5363167760074976	0.5274133083411434	100	100	0.3	0.3	500	500	0.428	0.428	100	100	0.45	0.45	500	500	0.568	0.568	0.9596361569073337	0.6395679363274588	0.63757816941444	0.8885730528709493	1.1016217808855018	1.571276982027439	0.2989003253493443	0.7070466920552767	0.7220818626659958	0.7741710257286264	0.7653833710773212	ok
cross_m10	LIHC	SRP174991	TCGA-LIHC	0	15669	15733	16307	2587	1991	0.4584460765365288	0.4541940471588713	4404	3521	0.4055404178019982	0.39872842870118075	3188	2774	0.5479924717691342	0.5297992471769134	100	100	0.26	0.26	500	500	0.37	0.37	100	100	0.37	0.37	500	500	0.56	0.558	0.9296482412060302	0.5187475840742173	0.5137224584460766	0.8402267749001416	1.155930535248437	1.713527506513242	0.3254088242793527	0.5920029334000916	0.5790116123822058	0.7184054838878292	0.7021507435062863	ok
cross_m10	LIHC	SRP174991	TCGA-LIHC	1	15669	15733	16307	1074	4080	0.7541899441340782	0.749534450651769	1773	6557	0.76029328821207	0.7557811618725324	1996	4573	0.7665330661322646	0.7404809619238477	100	100	0.09	0.09	500	500	0.248	0.248	100	100	0.33	0.33	500	500	0.432	0.432	0.9450651769087524	0.7998137802607076	0.7951582867783985	0.9441340782122905	2.04634435492933	1.5942430592238106	-0.28358366880746155	0.6233599472846117	0.629981420083949	0.6935861642620804	0.7317633543940264	ok
cross_m10	LIHC	SRP050551	SRP062885	1	15730	15968	16024	2679	3466	0.5714818962299365	0.5606569615528182	5304	5970	0.5599547511312217	0.5488310708898945	3091	3981	0.634098997088321	0.6036881268197994	100	100	0.11	0.11	500	500	0.318	0.318	100	100	0.37	0.37	500	500	0.46	0.458	0.9018290406868235	0.637551325121314	0.6256065696155282	0.8163493840985443	1.326033849339576	1.6256690510798326	0.18431500651453459	0.62698816885086	0.649541503260905	0.676826320647461	0.7372536554354736	ok
cross_m10	LIHC	SRP050551	SRP062885	2	15730	15968	16024	3057	3321	0.5511939810271508	0.5443245011449133	5739	6127	0.5741418365568914	0.5638612998780276	3417	3864	0.6104770266315481	0.5879426397424642	100	100	0.19	0.19	500	500	0.324	0.324	100	100	0.4	0.4	500	500	0.494	0.494	0.9195289499509323	0.6251226692836114	0.6169447170428525	0.831207065750736	1.28647806941154	1.681920085539742	0.2351134394124923	0.6472168625850347	0.6662861835387676	0.7104929908989528	0.7469802924348379	ok
cross_m10	LIHC	SRP050551	SRP062885	3	15730	15968	16024	2884	3558	0.5835644937586685	0.5745492371705964	5446	6369	0.5886889460154242	0.5762027175908924	3292	4097	0.637910085054678	0.6090522478736331	100	100	0.14	0.14	500	500	0.29	0.29	100	100	0.38	0.38	500	500	0.46	0.458	0.912621359223301	0.6449375866851595	0.6348821081830791	0.8266296809986129	1.358006304201389	1.6412761689328699	0.17259122510482694	0.632665843563774	0.6477989870833346	0.6920494951584122	0.7366179275270185	ok
cross_m10	LIHC	SRP050551	SRP062885	4	15730	15968	16024	3025	3392	0.5547107438016529	0.5467768595041322	5590	6018	0.5636851520572451	0.5549194991055456	3480	3978	0.625	0.5951149425287356	100	100	0.1	0.1	500	500	0.288	0.288	100	100	0.34	0.34	500	500	0.456	0.454	0.9097520661157025	0.617190082644628	0.6092561983471074	0.8185491276400367	1.2915751536468334	1.6496233299809304	0.2170484436215121	0.6334087292287841	0.6553667872946048	0.6829959478445535	0.7458995549904641	ok
cross_m10	LIHC	SRP099053	SRP062885	0	15819	16117	16024	3505	3330	0.6008559201141227	0.5982881597717546	6590	5957	0.5921092564491655	0.5896813353566009	3950	3845	0.6463291139240507	0.6362025316455696	100	100	0.38	0.38	500	500	0.47	0.47	100	100	0.47	0.47	500	500	0.612	0.612	0.959771754636234	0.6858773181169757	0.6821683309557774	0.9087018544935805	1.348294956090209	1.709014111313526	0.21106856452230982	0.7502553823683411	0.7680621598889991	0.807867018362919	0.7910108097857007	ok
cross_m10	LIHC	SRP099053	SRP062885	1	15819	16117	16024	3571	3470	0.6020722486698403	0.5987118454214506	6723	5974	0.5830730328722297	0.5799494273389856	4051	3999	0.6467538879289064	0.6304616144161935	100	100	0.36	0.36	500	500	0.412	0.412	100	100	0.45	0.45	500	500	0.58	0.58	0.9509941192943153	0.6872024642957155	0.6835620274432932	0.8592831139736767	1.3379654529120328	1.6973013094178384	0.21171011564767783	0.7368523751648209	0.751955694354087	0.79015499755708	0.7809596055376447	ok
cross_m10	LIHC	SRP099053	SRP062885	2	15819	16117	16024	2773	3333	0.5878110349801658	0.5831229715109989	5515	6138	0.5925657298277425	0.5880326382592929	3313	3890	0.6305463326290371	0.6097192876546936	100	100	0.42	0.42	500	500	0.382	0.382	100	100	0.32	0.32	500	500	0.512	0.512	0.9408582762351244	0.6599350883519653	0.6548864046159394	0.8341146772448611	1.372436281022433	1.6785885260041222	0.18238671374126703	0.6674510983387847	0.6921449906301921	0.731952578267579	0.7508059927934762	ok
cross_m10	LIHC	SRP099053	SRP062885	3	15819	16117	16024	3567	3568	0.5805999439304738	0.5749929913092234	6885	6380	0.5846042120551924	0.5785039941902687	4016	4121	0.6287350597609562	0.6063247011952191	100	100	0.37	0.37	500	500	0.418	0.418	100	100	0.45	0.45	500	500	0.594	0.594	0.9383235211662462	0.6644238856181666	0.6579758901037286	0.8500140173815531	1.3314748452967604	1.7054519991249417	0.21928330672459084	0.6935289620909917	0.724304782636486	0.7677885038576658	0.7592768190151085	ok
cross_m10	LIHC	SRP050551	SRP099053	2	15794	15968	16117	3067	2787	0.589175089664167	0.58689272905119	5750	5529	0.603304347826087	0.6006956521739131	3440	3332	0.6412790697674419	0.6273255813953489	100	100	0.17	0.17	500	500	0.38	0.38	100	100	0.33	0.33	500	500	0.536	0.536	0.9533746331920443	0.6882947505705902	0.6860123899576133	0.8787088359960873	1.3222028931313512	1.6830044503559753	0.21437944335103232	0.7354260670052826	0.7526553546844916	0.7888089453663982	0.7843484867671268	ok
cross_m10	LIHC	SRP050551	SRP099053	3	15794	15968	16117	2888	3570	0.6880193905817175	0.685595567867036	5450	6888	0.6988990825688074	0.6955963302752294	3307	4011	0.7175687934684004	0.7006350166313879	100	100	0.16	0.16	500	500	0.398	0.398	100	100	0.44	0.44	500	500	0.568	0.568	0.9587950138504155	0.7669667590027701	0.7645429362880887	0.8802928373565493	1.5742893357702816	1.6426573941843092	0.04162040036837811	0.7309345156129132	0.7565685573844194	0.7969126635670453	0.7839685956692415	ok
cross_m10	LIHC	SRP050551	SRP099053	4	15794	15968	16117	3040	2736	0.55625	0.5519736842105263	5605	5937	0.6096342551293488	0.6062444246208742	3508	3127	0.5940706955530216	0.5778221208665907	100	100	0.15	0.15	500	500	0.342	0.342	100	100	0.34	0.34	500	500	0.528	0.528	0.9381578947368421	0.6763157894736842	0.6717105263157894	0.8671052631578947	1.2241985168572023	1.6511496346870564	0.2585780893872617	0.6951951830377258	0.7234154991566195	0.7610770255213007	0.7632012156515132	ok
cross_m10	LIHC	SRP050551	SRP062885	0	15730	15968	16024	2986	3326	0.5639651707970529	0.5562625586068319	5669	5953	0.5586523196330923	0.546833656729582	3396	3829	0.6201413427561837	0.5948174322732627	100	100	0.35	0.35	500	500	0.388	0.388	100	100	0.4	0.4	500	500	0.524	0.522	0.9156061620897522	0.6450100468854655	0.6369725385130609	0.8571109622683634	1.3172844067882719	1.6512128523789198	0.20223222288365406	0.6438783328559861	0.6563242000294359	0.7105298246820624	0.7436745073108709	ok
